transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,holiday_indicator,weekday
2577,4996,231,Smartphone,Electronics,3,1892.16,5/28/2024 3:28,5,"New York, NY",26,Male,27457.72,Bronze,Credit Card,TRUE,None,FALSE,Monday
2578,9454,977,Washing Machine,Appliances,2,1278.46,08-03-2024 07:25,19,"New York, NY",31,Female,70308.34,Silver,Credit Card,TRUE,None,TRUE,Monday
2579,3858,810,TV,Appliances,3,1716.62,3/16/2024 21:30,7,"New York, NY",64,Male,106620.06,Bronze,Credit Card,TRUE,None,FALSE,Saturday
2580,3623,245,TV,Appliances,4,1672.64,5/26/2024 13:12,14,"Miami, FL",56,Other,66316.95,Gold,Credit Card,FALSE,None,TRUE,Thursday
2581,6422,804,Washing Machine,Electronics,4,470.88,1/28/2024 9:49,1,"New York, NY",40,Other,84673.01,Silver,Credit Card,FALSE,None,TRUE,Monday
2582,7985,332,Camera,Electronics,1,1958.34,1/13/2024 21:18,11,"Dallas, TX",38,Male,115444.47,Bronze,Digital Wallet,FALSE,BOGO,FALSE,Saturday
2583,8570,414,Camera,Appliances,4,1668.25,08-10-2024 00:06,20,"New York, NY",34,Male,99131.53,Bronze,Debit Card,TRUE,Percentage Discount,FALSE,Wednesday
2584,4798,228,Smartphone,Appliances,3,1059.29,03-11-2024 12:28,14,"Chicago, IL",41,Other,108462.19,Gold,Debit Card,TRUE,None,FALSE,Wednesday
2585,7636,314,Tablet,Electronics,4,518.66,6/15/2024 10:09,6,"New York, NY",65,Male,97459.76,Bronze,Debit Card,TRUE,None,FALSE,Thursday
2586,4022,233,Washing Machine,Electronics,5,107.13,3/24/2024 3:47,15,"Chicago, IL",58,Male,95007.24,Silver,Credit Card,FALSE,None,FALSE,Tuesday
2587,4053,180,Fridge,Electronics,5,1342.84,05-02-2024 18:38,11,"New York, NY",27,Other,78993.73,Platinum,Cash,FALSE,None,TRUE,Tuesday
2588,8080,535,Fridge,Appliances,5,948.41,8/21/2024 11:13,3,"Dallas, TX",39,Other,72571.32,Platinum,Debit Card,TRUE,Percentage Discount,FALSE,Saturday
2589,7481,807,Tablet,Electronics,3,761.59,7/22/2024 11:13,19,"Chicago, IL",64,Other,94008.19,Bronze,Digital Wallet,FALSE,None,FALSE,Saturday
2590,1478,881,Tablet,Appliances,3,968.45,7/16/2024 18:27,7,"Miami, FL",54,Female,76035.52,Platinum,Debit Card,FALSE,None,FALSE,Tuesday
2591,4232,902,Smartphone,Electronics,5,1852.41,04-05-2024 11:43,9,"Dallas, TX",67,Male,34020.19,Platinum,Digital Wallet,FALSE,None,FALSE,Saturday
2592,8365,214,Headphones,Appliances,3,1807.13,04-04-2024 17:49,13,"New York, NY",25,Other,61495.3,Bronze,Digital Wallet,FALSE,None,TRUE,Wednesday
2593,8037,179,Tablet,Appliances,4,616.92,1/14/2024 4:02,8,"New York, NY",31,Other,41892.42,Silver,Cash,TRUE,None,FALSE,Monday
2594,7370,119,Tablet,Electronics,4,360.18,8/15/2024 20:06,17,"Los Angeles, CA",46,Other,40992.5,Silver,Cash,TRUE,None,TRUE,Sunday
2595,1072,893,Washing Machine,Appliances,4,1773.45,08-10-2024 05:31,20,"Dallas, TX",29,Male,79618.58,Silver,Credit Card,FALSE,None,FALSE,Saturday
2596,4519,595,TV,Electronics,2,846.6,7/13/2024 3:21,1,"Dallas, TX",18,Male,63216.19,Silver,Debit Card,TRUE,Percentage Discount,TRUE,Wednesday
2597,4371,875,Laptop,Appliances,1,1618.15,9/13/2024 23:00,4,"New York, NY",70,Female,57112.63,Silver,Debit Card,TRUE,Percentage Discount,TRUE,Friday
2598,5560,541,Camera,Electronics,1,1143.66,09-11-2024 21:00,5,"Los Angeles, CA",44,Other,93377.06,Gold,Cash,FALSE,None,FALSE,Saturday
2599,2025,143,Laptop,Electronics,1,1330.93,7/29/2024 2:35,9,"Los Angeles, CA",68,Male,73199.56,Gold,Debit Card,TRUE,None,TRUE,Friday
2600,2667,301,TV,Electronics,5,1315.21,01-05-2024 13:34,17,"Dallas, TX",47,Female,89245.32,Gold,Debit Card,FALSE,Percentage Discount,TRUE,Wednesday
2601,9796,210,Headphones,Appliances,2,636.49,8/28/2024 19:13,10,"Chicago, IL",46,Female,72867.4,Silver,Debit Card,TRUE,None,TRUE,Wednesday
2602,4063,133,Headphones,Electronics,3,1748.97,2/20/2024 9:21,10,"Chicago, IL",58,Female,83679.26,Silver,Cash,FALSE,BOGO,FALSE,Saturday
2603,6993,912,Fridge,Electronics,1,1471.16,1/16/2024 4:48,16,"Dallas, TX",60,Other,95904.96,Silver,Digital Wallet,TRUE,None,FALSE,Wednesday
2604,6340,775,Camera,Electronics,2,1993.79,06-12-2024 03:26,20,"Los Angeles, CA",31,Other,51734.27,Bronze,Digital Wallet,TRUE,None,FALSE,Saturday
2605,4228,625,Tablet,Appliances,5,1396.49,6/30/2024 5:11,8,"Dallas, TX",21,Female,48007.98,Platinum,Debit Card,FALSE,Percentage Discount,FALSE,Sunday
2606,8496,707,Smartphone,Appliances,1,1739.72,3/14/2024 9:44,14,"Miami, FL",57,Female,116520.52,Platinum,Cash,FALSE,BOGO,FALSE,Tuesday
2607,2867,160,Headphones,Electronics,5,111.76,6/21/2024 2:32,12,"Los Angeles, CA",61,Female,103781.09,Bronze,Digital Wallet,FALSE,None,FALSE,Sunday
2608,5298,580,Tablet,Electronics,2,96.37,02-10-2024 15:26,14,"Dallas, TX",47,Female,48555.59,Platinum,Debit Card,TRUE,None,FALSE,Saturday
2609,9019,221,TV,Appliances,2,1461.92,8/20/2024 22:27,4,"Los Angeles, CA",53,Male,66085.11,Silver,Cash,TRUE,None,TRUE,Tuesday
2610,9646,359,Headphones,Electronics,2,645.92,3/23/2024 15:49,3,"Chicago, IL",19,Female,51122.84,Bronze,Cash,FALSE,None,FALSE,Saturday
2611,6134,144,Fridge,Appliances,5,1609.43,5/22/2024 13:15,12,"New York, NY",33,Male,89236.38,Gold,Cash,FALSE,None,FALSE,Thursday
2612,7367,167,Laptop,Appliances,4,754.3,4/25/2024 4:51,14,"New York, NY",57,Female,99223.42,Silver,Credit Card,FALSE,None,FALSE,Thursday
2613,7431,408,Tablet,Electronics,5,1455.43,03-09-2024 11:39,18,"Chicago, IL",57,Other,38505.23,Platinum,Digital Wallet,TRUE,None,TRUE,Sunday
2614,2871,783,Washing Machine,Electronics,3,1211.97,6/18/2024 22:35,13,"New York, NY",64,Other,46412.56,Platinum,Cash,FALSE,None,TRUE,Wednesday
2615,6700,110,Headphones,Appliances,1,1087.42,4/18/2024 7:39,5,"Los Angeles, CA",31,Female,87423.03,Gold,Debit Card,FALSE,None,TRUE,Monday
2616,6766,872,Laptop,Appliances,2,831.74,3/14/2024 22:13,5,"Miami, FL",34,Male,65531.35,Platinum,Credit Card,TRUE,None,TRUE,Wednesday
2617,8501,198,Laptop,Electronics,4,372.11,05-05-2024 23:20,8,"Miami, FL",43,Other,112338.04,Gold,Digital Wallet,TRUE,BOGO,TRUE,Friday
2618,3826,901,Camera,Appliances,2,1654.33,03-09-2024 04:59,2,"Miami, FL",53,Other,32392.71,Platinum,Debit Card,FALSE,None,TRUE,Sunday
2619,5873,226,Fridge,Appliances,1,149.72,5/17/2024 2:38,15,"Los Angeles, CA",43,Other,88804.23,Bronze,Digital Wallet,FALSE,BOGO,FALSE,Thursday
2620,2388,716,Headphones,Appliances,5,434.29,02-12-2024 23:12,1,"Los Angeles, CA",28,Female,101901.49,Platinum,Credit Card,FALSE,None,FALSE,Sunday
2621,3194,310,TV,Appliances,3,385.82,7/19/2024 21:49,14,"Dallas, TX",21,Male,73992.87,Platinum,Digital Wallet,FALSE,None,FALSE,Tuesday
2622,6131,701,Camera,Appliances,5,1972.33,7/31/2024 10:16,11,"Chicago, IL",63,Other,64219.75,Silver,Debit Card,TRUE,None,TRUE,Tuesday
2623,2931,304,Laptop,Electronics,1,1226.84,06-11-2024 18:47,20,"New York, NY",48,Female,32804.82,Bronze,Digital Wallet,FALSE,None,FALSE,Friday
2624,4908,289,Smartphone,Appliances,4,432.49,1/14/2024 18:56,9,"Miami, FL",39,Female,39015.75,Gold,Credit Card,FALSE,BOGO,FALSE,Saturday
2625,6003,786,TV,Electronics,3,139.07,6/23/2024 13:50,17,"Los Angeles, CA",31,Female,64322.25,Bronze,Credit Card,FALSE,None,FALSE,Saturday
2626,2916,459,Camera,Appliances,3,961.51,2/22/2024 23:00,1,"Los Angeles, CA",54,Male,30313.38,Platinum,Credit Card,FALSE,None,FALSE,Wednesday
2627,3999,129,Laptop,Appliances,2,493.19,08-09-2024 08:54,11,"Los Angeles, CA",25,Male,34501.89,Silver,Credit Card,FALSE,Percentage Discount,TRUE,Tuesday
2628,7116,192,TV,Electronics,4,1489.69,06-06-2024 15:04,8,"Dallas, TX",70,Other,30746.39,Gold,Digital Wallet,FALSE,None,FALSE,Monday
2629,3316,249,Washing Machine,Electronics,2,1818.62,07-02-2024 19:14,4,"Chicago, IL",56,Male,55459.04,Bronze,Digital Wallet,FALSE,None,TRUE,Wednesday
2630,9369,966,Tablet,Appliances,3,1696.85,2/25/2024 0:23,13,"Los Angeles, CA",23,Female,113717.27,Silver,Digital Wallet,FALSE,None,FALSE,Thursday
2631,7364,864,Laptop,Electronics,2,1201.07,7/18/2024 12:10,2,"Miami, FL",66,Female,96315.01,Bronze,Debit Card,TRUE,None,FALSE,Wednesday
2632,7852,384,Camera,Appliances,4,575.8,2/23/2024 21:26,5,"Dallas, TX",60,Female,103075.09,Gold,Digital Wallet,TRUE,None,FALSE,Tuesday
2633,3258,693,Tablet,Electronics,3,1587.51,4/18/2024 1:07,5,"Chicago, IL",68,Other,63893.49,Silver,Credit Card,TRUE,None,TRUE,Wednesday
2634,7286,456,Fridge,Appliances,2,723.45,6/16/2024 20:36,15,"Miami, FL",58,Female,78910.9,Bronze,Cash,TRUE,Percentage Discount,TRUE,Monday
2635,7931,460,Tablet,Electronics,2,1276.33,04-09-2024 16:48,10,"Dallas, TX",55,Male,79160.7,Bronze,Digital Wallet,FALSE,None,FALSE,Tuesday
2636,4043,264,Washing Machine,Electronics,3,1386.97,03-01-2024 19:06,8,"Miami, FL",30,Other,65208.39,Platinum,Digital Wallet,TRUE,None,FALSE,Sunday
2637,8973,975,Smartphone,Electronics,4,521.29,02-10-2024 11:52,8,"Los Angeles, CA",53,Female,90143.86,Bronze,Debit Card,TRUE,None,FALSE,Friday
2638,9804,612,Headphones,Electronics,1,1854.48,3/23/2024 19:34,2,"New York, NY",28,Female,22025.07,Bronze,Cash,FALSE,None,FALSE,Wednesday
2639,3838,899,Laptop,Electronics,1,173.7,2/27/2024 0:56,7,"Miami, FL",51,Other,87800.33,Gold,Debit Card,TRUE,Percentage Discount,TRUE,Sunday
2640,3733,846,Tablet,Electronics,3,318.53,02-07-2024 12:43,15,"New York, NY",61,Other,45048.52,Bronze,Digital Wallet,TRUE,None,TRUE,Saturday
2641,9022,727,Laptop,Appliances,1,1140.23,06-04-2024 17:27,6,"Los Angeles, CA",54,Female,90074.82,Bronze,Credit Card,FALSE,None,TRUE,Sunday
2642,5732,347,Washing Machine,Electronics,2,734.77,03-05-2024 19:25,16,"Miami, FL",70,Female,111731.62,Platinum,Credit Card,TRUE,None,FALSE,Sunday
2643,3298,617,TV,Appliances,5,740.98,1/23/2024 3:20,3,"Miami, FL",23,Male,74051.35,Gold,Cash,FALSE,BOGO,TRUE,Monday
2644,4065,683,Camera,Appliances,1,1369.34,4/18/2024 19:27,18,"Los Angeles, CA",50,Other,110358.29,Gold,Credit Card,TRUE,None,TRUE,Saturday
2645,6154,169,Fridge,Electronics,5,1393.8,7/16/2024 3:26,14,"New York, NY",64,Other,28379.33,Gold,Cash,TRUE,BOGO,TRUE,Monday
2646,8389,201,Washing Machine,Appliances,2,1290.25,08-04-2024 20:26,6,"Dallas, TX",31,Male,59479.98,Silver,Cash,TRUE,Percentage Discount,TRUE,Tuesday
2647,1878,939,Headphones,Electronics,5,634.8,5/27/2024 20:50,10,"Dallas, TX",64,Other,39465.69,Bronze,Debit Card,FALSE,BOGO,FALSE,Friday
2648,6882,692,TV,Appliances,3,719.82,1/22/2024 9:43,10,"Dallas, TX",38,Female,44354.7,Bronze,Credit Card,FALSE,None,FALSE,Sunday
2649,1157,881,Laptop,Electronics,1,1332.97,4/13/2024 6:11,15,"Dallas, TX",18,Female,76348.01,Gold,Debit Card,FALSE,None,TRUE,Saturday
2650,8939,114,Laptop,Appliances,5,1920.87,5/31/2024 21:25,12,"Los Angeles, CA",46,Other,108196.03,Bronze,Debit Card,FALSE,None,FALSE,Thursday
2651,3236,641,Laptop,Electronics,1,233.72,08-04-2024 14:00,14,"Miami, FL",33,Male,116837.23,Silver,Credit Card,FALSE,BOGO,TRUE,Monday
2652,4196,322,TV,Appliances,4,458.95,08-10-2024 13:45,7,"Los Angeles, CA",57,Female,59848.35,Gold,Debit Card,FALSE,Percentage Discount,FALSE,Saturday
2653,7290,832,Fridge,Appliances,1,492.6,4/24/2024 13:30,3,"Miami, FL",50,Male,32759.63,Gold,Cash,FALSE,None,TRUE,Tuesday
2654,9281,296,Laptop,Electronics,2,176.22,03-04-2024 09:13,4,"Dallas, TX",37,Other,70574.06,Gold,Cash,FALSE,Percentage Discount,FALSE,Friday
2655,9109,388,Washing Machine,Appliances,3,1822.27,5/30/2024 19:37,5,"Los Angeles, CA",52,Male,65175.81,Bronze,Cash,FALSE,None,FALSE,Wednesday
2656,7703,275,Laptop,Electronics,3,1213.42,2/19/2024 4:45,3,"Miami, FL",58,Other,95750.02,Platinum,Digital Wallet,FALSE,Percentage Discount,TRUE,Saturday
2657,9056,872,Fridge,Electronics,5,1554.97,05-09-2024 21:13,7,"New York, NY",38,Male,114248.05,Bronze,Credit Card,TRUE,None,FALSE,Sunday
2658,7809,650,Fridge,Appliances,1,1389,9/15/2024 3:43,18,"Dallas, TX",39,Male,91967.69,Gold,Credit Card,TRUE,None,TRUE,Friday
2659,8272,104,Smartphone,Electronics,3,1384.87,5/24/2024 8:48,1,"Los Angeles, CA",18,Male,70099.78,Platinum,Digital Wallet,TRUE,BOGO,FALSE,Sunday
2660,9006,842,Fridge,Electronics,4,1657.51,03-02-2024 03:55,16,"Dallas, TX",41,Female,23747.84,Gold,Digital Wallet,FALSE,Percentage Discount,FALSE,Wednesday
2661,3740,201,Fridge,Appliances,1,1513.66,05-11-2024 11:39,18,"Miami, FL",20,Other,21556.61,Silver,Debit Card,FALSE,None,TRUE,Saturday
2662,2354,319,Smartphone,Appliances,1,1259.86,05-09-2024 10:58,6,"Miami, FL",43,Female,34994.92,Platinum,Cash,TRUE,None,FALSE,Tuesday
2663,1505,616,Tablet,Electronics,1,1673.25,7/15/2024 7:46,18,"New York, NY",50,Female,100534.05,Bronze,Cash,FALSE,None,TRUE,Saturday
2664,4613,971,Washing Machine,Electronics,4,694.69,3/13/2024 17:56,16,"Los Angeles, CA",25,Female,117652.8,Silver,Cash,FALSE,BOGO,FALSE,Tuesday
2665,5785,824,Tablet,Electronics,5,203.41,7/30/2024 2:45,18,"New York, NY",40,Female,98268.09,Silver,Cash,TRUE,None,FALSE,Tuesday
2666,1535,586,Camera,Appliances,2,1457.02,08-07-2024 10:09,2,"Chicago, IL",24,Other,79690.72,Platinum,Cash,TRUE,None,TRUE,Saturday
2667,5503,475,Camera,Electronics,2,1816.01,07-02-2024 14:55,13,"Los Angeles, CA",61,Male,68629.12,Silver,Cash,TRUE,BOGO,TRUE,Sunday
2668,4683,814,TV,Appliances,1,267.77,09-07-2024 03:19,14,"New York, NY",23,Male,89605.49,Silver,Cash,FALSE,None,FALSE,Wednesday
2669,9808,703,Camera,Appliances,3,516.05,3/30/2024 21:54,3,"Chicago, IL",34,Male,71806.2,Silver,Debit Card,TRUE,Percentage Discount,TRUE,Wednesday
2670,5729,289,Fridge,Electronics,4,737.56,03-09-2024 22:36,11,"Miami, FL",44,Male,65911.04,Silver,Credit Card,TRUE,None,TRUE,Saturday
2671,3755,550,Laptop,Electronics,4,106.93,4/24/2024 11:01,10,"New York, NY",26,Male,90998.32,Silver,Credit Card,FALSE,Percentage Discount,FALSE,Thursday
2672,8492,789,TV,Appliances,1,1987.83,08-09-2024 17:34,12,"Miami, FL",47,Male,26907.81,Platinum,Debit Card,TRUE,None,TRUE,Monday
2673,9115,209,TV,Appliances,1,375.4,8/26/2024 12:32,20,"Chicago, IL",50,Other,77131.99,Platinum,Digital Wallet,FALSE,BOGO,TRUE,Sunday
2674,9369,285,Tablet,Electronics,1,748.04,02-11-2024 23:31,17,"Dallas, TX",39,Male,91651.85,Platinum,Digital Wallet,FALSE,None,FALSE,Monday
2675,2854,954,Laptop,Electronics,2,1775.59,04-06-2024 18:45,11,"Los Angeles, CA",43,Other,111383.49,Bronze,Cash,FALSE,None,FALSE,Sunday
2676,2871,463,TV,Appliances,5,1643.37,5/23/2024 8:12,17,"Los Angeles, CA",67,Other,117183.63,Gold,Debit Card,FALSE,Percentage Discount,TRUE,Wednesday
2677,5389,488,Fridge,Appliances,2,340.52,03-05-2024 21:31,13,"Los Angeles, CA",58,Female,88714.65,Silver,Cash,FALSE,None,TRUE,Saturday
2678,9898,534,Laptop,Electronics,5,896.56,4/13/2024 14:03,13,"Dallas, TX",44,Female,77230.42,Gold,Cash,TRUE,None,FALSE,Friday
2679,7010,319,Laptop,Appliances,2,1367.51,3/13/2024 12:43,8,"Los Angeles, CA",28,Male,102266.5,Silver,Credit Card,FALSE,None,TRUE,Saturday
2680,9880,626,TV,Appliances,4,1816.92,08-02-2024 19:35,12,"Dallas, TX",22,Male,76620.78,Gold,Credit Card,FALSE,Percentage Discount,TRUE,Saturday
2681,1681,333,Laptop,Electronics,1,1621.94,01-06-2024 14:18,14,"Los Angeles, CA",48,Other,38729.31,Bronze,Cash,TRUE,None,TRUE,Monday
2682,8231,517,Tablet,Appliances,1,720.69,4/24/2024 4:26,11,"Chicago, IL",63,Male,112354.7,Platinum,Digital Wallet,FALSE,None,FALSE,Tuesday
2683,9951,215,Laptop,Appliances,1,1399.21,5/25/2024 3:18,10,"Chicago, IL",66,Male,87315.93,Bronze,Cash,FALSE,BOGO,TRUE,Friday
2684,4580,879,Smartphone,Appliances,2,1070.97,7/17/2024 5:10,3,"Chicago, IL",43,Male,39468.42,Bronze,Cash,FALSE,BOGO,TRUE,Sunday
2685,7965,421,Washing Machine,Appliances,2,1017.02,08-09-2024 09:28,17,"Chicago, IL",28,Female,83827.46,Silver,Digital Wallet,FALSE,None,FALSE,Thursday
2686,2677,226,Smartphone,Electronics,2,1080.63,07-06-2024 13:25,1,"Los Angeles, CA",61,Female,23204.59,Gold,Cash,TRUE,Percentage Discount,FALSE,Tuesday
2687,5055,577,Headphones,Electronics,5,1130.31,06-07-2024 14:42,6,"Los Angeles, CA",47,Male,97809.47,Bronze,Credit Card,FALSE,None,TRUE,Wednesday
2688,5877,212,Laptop,Electronics,4,1369.95,5/30/2024 8:18,18,"Los Angeles, CA",63,Male,105186.47,Silver,Debit Card,TRUE,None,FALSE,Monday
2689,1528,632,Camera,Appliances,1,729.7,03-07-2024 07:45,17,"Miami, FL",29,Male,69390.99,Bronze,Credit Card,FALSE,None,TRUE,Sunday
2690,8368,239,Camera,Appliances,3,717.33,3/25/2024 3:36,6,"Chicago, IL",37,Other,71904.82,Gold,Digital Wallet,FALSE,None,TRUE,Wednesday
2691,5305,607,TV,Electronics,1,206.48,01-03-2024 00:21,11,"Los Angeles, CA",32,Female,24153.7,Gold,Digital Wallet,FALSE,Percentage Discount,FALSE,Monday
2692,6711,880,Headphones,Electronics,2,1282.25,5/26/2024 1:29,5,"Miami, FL",70,Male,105016.95,Gold,Debit Card,FALSE,Percentage Discount,FALSE,Saturday
2693,2425,469,Smartphone,Electronics,1,891.21,4/13/2024 14:25,3,"Dallas, TX",50,Male,68689.95,Silver,Debit Card,FALSE,Percentage Discount,TRUE,Thursday
2694,8193,821,Fridge,Appliances,3,129.91,07-02-2024 18:58,6,"New York, NY",25,Female,88007.63,Gold,Cash,TRUE,Percentage Discount,FALSE,Wednesday
2695,2923,395,Washing Machine,Appliances,5,1227.08,07-12-2024 18:42,17,"Los Angeles, CA",37,Female,73353.74,Silver,Debit Card,FALSE,BOGO,TRUE,Tuesday
2696,4882,670,Tablet,Electronics,3,1822.27,01-04-2024 21:58,18,"Chicago, IL",35,Other,79921.09,Bronze,Digital Wallet,FALSE,BOGO,FALSE,Sunday
2697,4438,839,Tablet,Appliances,1,207.6,08-08-2024 17:32,13,"Los Angeles, CA",41,Other,38294,Platinum,Debit Card,FALSE,BOGO,TRUE,Wednesday
2698,6744,141,Tablet,Electronics,4,502.69,7/20/2024 2:14,14,"New York, NY",44,Female,21637.82,Bronze,Cash,FALSE,BOGO,TRUE,Monday
2699,8015,184,Headphones,Appliances,4,232.85,9/13/2024 21:16,19,"New York, NY",70,Male,85890.82,Silver,Credit Card,TRUE,None,FALSE,Sunday
2700,3719,435,TV,Appliances,4,979.44,8/16/2024 8:23,2,"Chicago, IL",40,Other,92892.54,Bronze,Cash,FALSE,Percentage Discount,TRUE,Saturday
2701,3281,605,Washing Machine,Electronics,3,1808.66,4/25/2024 16:54,11,"New York, NY",23,Other,71155.36,Bronze,Cash,TRUE,None,TRUE,Sunday
2702,4385,218,Camera,Electronics,2,643.65,6/28/2024 20:35,20,"Chicago, IL",63,Male,43452.58,Platinum,Digital Wallet,TRUE,None,TRUE,Friday
2703,4390,494,TV,Appliances,3,1666.15,8/19/2024 11:23,9,"Miami, FL",35,Male,117545.03,Bronze,Digital Wallet,TRUE,BOGO,FALSE,Thursday
2704,1972,390,Washing Machine,Appliances,3,659.7,09-06-2024 16:19,13,"Miami, FL",55,Other,44331.4,Bronze,Debit Card,TRUE,None,TRUE,Tuesday
2705,6747,567,Headphones,Electronics,4,1384.31,7/15/2024 1:11,19,"Miami, FL",56,Male,27033.17,Gold,Debit Card,FALSE,None,FALSE,Thursday
2706,9720,714,Camera,Electronics,1,1392.84,6/15/2024 23:22,20,"Dallas, TX",46,Male,21317.4,Bronze,Credit Card,TRUE,None,FALSE,Thursday
2707,5605,853,Headphones,Electronics,3,1412.15,05-12-2024 23:29,17,"Chicago, IL",39,Female,110512.86,Bronze,Digital Wallet,FALSE,BOGO,TRUE,Monday
2708,9827,419,TV,Appliances,2,1851.42,7/30/2024 12:48,10,"Los Angeles, CA",31,Female,38923.83,Silver,Debit Card,FALSE,None,FALSE,Thursday
2709,3758,803,Headphones,Electronics,2,864.86,07-04-2024 11:00,6,"Miami, FL",59,Other,107931.97,Bronze,Debit Card,FALSE,None,FALSE,Friday
2710,6302,961,Camera,Electronics,4,974.12,3/21/2024 4:31,18,"Chicago, IL",20,Male,48047.52,Silver,Cash,TRUE,None,TRUE,Monday
2711,5794,554,Tablet,Electronics,4,1110.44,5/16/2024 4:47,17,"Dallas, TX",22,Other,70710.02,Platinum,Cash,TRUE,None,TRUE,Saturday
2712,5740,331,Laptop,Appliances,2,259.92,3/23/2024 11:09,6,"Chicago, IL",36,Female,39092.51,Bronze,Credit Card,FALSE,Percentage Discount,FALSE,Sunday
2713,5380,667,Camera,Appliances,3,938.47,3/15/2024 8:38,18,"Los Angeles, CA",34,Male,80954.59,Bronze,Cash,FALSE,None,TRUE,Monday
2714,9428,517,Fridge,Appliances,4,532.53,9/14/2024 18:38,10,"Los Angeles, CA",42,Male,99023.85,Bronze,Credit Card,FALSE,None,TRUE,Saturday
2715,2560,397,Washing Machine,Electronics,1,537.85,03-09-2024 05:08,15,"Dallas, TX",65,Male,34989.53,Platinum,Cash,TRUE,None,TRUE,Monday
2716,3221,975,Headphones,Electronics,1,236.16,04-07-2024 02:58,2,"Chicago, IL",31,Other,116684.75,Bronze,Debit Card,TRUE,None,TRUE,Friday
2717,7743,538,Tablet,Electronics,5,1694.71,8/26/2024 20:56,11,"Chicago, IL",33,Female,57849.12,Bronze,Credit Card,FALSE,None,TRUE,Tuesday
2718,1971,293,TV,Appliances,1,1699.42,09-12-2024 12:17,5,"Miami, FL",52,Female,97537.12,Silver,Credit Card,TRUE,None,FALSE,Thursday
2719,5543,977,Smartphone,Electronics,3,1352.21,8/21/2024 6:47,2,"Dallas, TX",34,Female,68179.94,Platinum,Cash,FALSE,None,TRUE,Wednesday
2720,3078,171,TV,Electronics,2,1669.39,1/21/2024 0:23,8,"Miami, FL",38,Female,107483.27,Platinum,Cash,FALSE,Percentage Discount,TRUE,Monday
2721,3174,961,Headphones,Electronics,1,780.38,09-11-2024 20:38,3,"Los Angeles, CA",38,Male,112618.21,Gold,Debit Card,TRUE,None,FALSE,Thursday
2722,5090,921,TV,Electronics,3,875.2,04-02-2024 10:58,8,"Los Angeles, CA",36,Female,61116.78,Platinum,Digital Wallet,FALSE,None,TRUE,Monday
2723,3396,587,Tablet,Appliances,4,1457.73,6/25/2024 8:38,6,"Chicago, IL",39,Other,108516.46,Platinum,Credit Card,FALSE,None,TRUE,Saturday
2724,6277,795,Camera,Electronics,2,1745.5,02-10-2024 09:05,20,"New York, NY",69,Female,92737.15,Platinum,Cash,FALSE,None,FALSE,Thursday
2725,5055,476,Smartphone,Electronics,3,375.23,03-10-2024 02:14,18,"Miami, FL",18,Male,103966.08,Bronze,Credit Card,TRUE,None,TRUE,Thursday
2726,7434,283,Laptop,Electronics,4,879.53,04-07-2024 21:13,18,"New York, NY",23,Female,34454.74,Silver,Debit Card,TRUE,None,FALSE,Tuesday
2727,9019,113,TV,Appliances,2,1771.79,02-09-2024 20:06,15,"Dallas, TX",26,Female,84440.64,Gold,Digital Wallet,FALSE,None,TRUE,Saturday
2728,3329,790,Washing Machine,Electronics,3,388.91,6/22/2024 18:47,3,"New York, NY",59,Female,93507.98,Silver,Debit Card,FALSE,None,FALSE,Monday
2729,5402,603,Washing Machine,Appliances,2,877.41,5/21/2024 6:37,6,"New York, NY",27,Female,22246.52,Bronze,Digital Wallet,TRUE,None,FALSE,Friday
2730,7786,788,Tablet,Electronics,3,1051.71,1/15/2024 13:21,7,"Los Angeles, CA",26,Other,50513.14,Platinum,Cash,TRUE,None,TRUE,Tuesday
2731,7146,207,Laptop,Appliances,5,1075.15,01-07-2024 03:41,6,"New York, NY",22,Other,58195.53,Silver,Digital Wallet,TRUE,BOGO,TRUE,Saturday
2732,8405,505,Washing Machine,Electronics,4,1046.77,2/28/2024 9:42,1,"Chicago, IL",57,Other,93658.83,Silver,Credit Card,FALSE,Percentage Discount,FALSE,Sunday
2733,2237,548,Laptop,Appliances,1,1577.9,1/13/2024 7:12,7,"Dallas, TX",61,Male,106449.83,Gold,Credit Card,FALSE,Percentage Discount,TRUE,Monday
2734,2525,635,Headphones,Electronics,4,912.05,3/29/2024 8:12,14,"Los Angeles, CA",69,Female,102983.76,Silver,Digital Wallet,TRUE,None,TRUE,Thursday
2735,7600,774,Headphones,Appliances,4,361.58,02-11-2024 01:26,13,"Los Angeles, CA",51,Female,48794.44,Gold,Debit Card,TRUE,None,FALSE,Thursday
